indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-14,2366.01,2362.8,2349.19,2380.52,2359.48,19683141800,1.70160085096e+11,-6.53,-0.00276
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-15,2359.48,2358.23,2344.37,2374.81,2373.67,20280491500,1.71766747014e+11,14.19,0.006014
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-16,2373.67,2361.13,2353.41,2389.68,2356.5,24820116800,2.03805884862e+11,-17.17,-0.007234
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-17,2356.5,2352.78,2312.83,2360.6,2341.18,21230096200,1.79433162591e+11,-15.32,-0.006501
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-20,2341.18,2346.05,2340.46,2357.51,2356.73,16002230500,1.41820259831e+11,15.55,0.006642
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-21,2356.73,2355.03,2337.55,2361.65,2339.66,16882828800,1.46786313155e+11,-17.07,-0.007243
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-22,2339.66,2339.22,2324.59,2352.12,2326.55,15269842500,1.38524537529e+11,-13.11,-0.005603
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-23,2326.55,2322.32,2297.33,2329.93,2302.42,16263630800,1.40596503776e+11,-24.13,-0.010372
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-24,2302.42,2303.08,2296.66,2314.88,2302.28,13222528100,1.14330696149e+11,-0.14,-6.1e-05
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-27,2302.28,2293.57,2279.84,2293.64,2290.44,13026156800,1.13379981592e+11,-11.84,-0.005143
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-28,2290.44,2294.01,2294.01,2338.28,2337.87,17859035700,1.58147958704e+11,47.43,0.020708
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-29,2337.87,2343.72,2339.71,2381.64,2373.03,26558868700,2.25067075637e+11,35.16,0.015039
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-30,2373.03,2371.891,2365.919,2397.256,2391.076,29464594300,2.26611178101e+11,18.046,0.007605
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-10-31,2391.076,2393.18,2384.48,2423.6,2420.18,32576352200,2.49915443128e+11,29.104,0.012172
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-03,2420.18,2425.23,2418.17,2436.79,2430.03,29882123500,2.27196589983e+11,9.85,0.00407
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-04,2430.03,2428.27,2417.22,2435.22,2430.68,30901303900,2.26503880876e+11,0.65,0.000267
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-05,2430.68,2432.169,2415.502,2434.363,2419.254,26360665400,2.01859409074e+11,-11.426,-0.004701
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-06,2419.254,2419.62,2401.75,2426.89,2425.86,22200508800,1.79644372908e+11,6.606,0.002731
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-07,2425.86,2427.9,2407.44,2454.42,2418.17,29117224500,2.44157568362e+11,-7.69,-0.00317
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-10,2418.17,2436.63,2428.19,2474.16,2473.67,30062820300,2.45233684265e+11,55.5,0.022951
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-11,2473.67,2483.65,2445.96,2508.62,2469.67,41190406500,3.31257388545e+11,-4.0,-0.001617
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-12,2469.67,2454.6,2444.81,2494.92,2494.48,25293385200,2.15738617221e+11,24.81,0.010046
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-13,2494.48,2495.0,2471.41,2507.74,2485.61,29503705800,2.58311915771e+11,-8.87,-0.003556
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-14,2485.61,2477.97,2457.05,2481.03,2478.82,22060761900,1.91924993741e+11,-6.79,-0.002732
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-17,2478.82,2506.86,2472.45,2508.77,2474.01,21568780000,1.99264903886e+11,-4.81,-0.00194
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-18,2474.01,2474.18,2449.81,2477.05,2456.37,20106257000,1.74659491329e+11,-17.64,-0.00713
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-19,2456.37,2452.15,2442.71,2461.49,2450.99,18623577100,1.6706937056e+11,-5.38,-0.00219
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-20,2450.99,2443.28,2437.48,2458.32,2452.66,16549521300,1.50799911527e+11,1.67,0.000681
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-21,2452.66,2452.64,2446.65,2488.2,2486.79,21223977400,1.97809793269e+11,34.13,0.013916
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-24,2486.79,2505.53,2495.52,2546.75,2532.88,36348583500,3.30291406342e+11,46.09,0.018534
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-25,2532.88,2532.0,2527.08,2568.38,2567.6,31431557200,2.82168802821e+11,34.72,0.013708
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-26,2567.6,2572.65,2570.4,2605.07,2604.35,33712724900,3.1652125672e+11,36.75,0.014313
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-27,2604.35,2615.37,2599.11,2631.4,2630.49,36407571900,3.38960830485e+11,26.14,0.010037
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-11-28,2630.49,2629.63,2622.06,2683.18,2682.84,46588003500,4.01951167919e+11,52.35,0.019901
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-01,2682.84,2691.73,2668.84,2720.74,2680.16,44679174100,4.01120189405e+11,-2.68,-0.000999
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-02,2680.16,2667.82,2665.69,2777.37,2763.55,43773338100,3.97238914606e+11,83.39,0.031114
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-03,2763.55,2768.68,2733.87,2824.18,2779.53,56212028100,5.29777452652e+11,15.98,0.005782
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-04,2779.53,2783.47,2772.43,2900.51,2899.46,53268771800,5.09218572463e+11,119.93,0.043148
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-05,2899.46,2926.57,2813.05,2978.03,2937.65,64050029600,6.39191009221e+11,38.19,0.013171
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-08,2937.65,2907.82,2879.85,3041.66,3020.26,58757089000,5.93478048925e+11,82.61,0.028121
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-09,3020.26,2992.49,2834.59,3091.32,2856.27,77199837900,7.93361276853e+11,-163.99,-0.054297
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-10,2856.27,2855.94,2807.68,2946.71,2940.01,51288691300,5.34989954982e+11,83.74,0.029318
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-11,2940.01,2912.35,2892.61,2965.68,2925.74,48263273300,4.79801444631e+11,-14.27,-0.004854
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-12,2925.74,2929.36,2914.96,2962.51,2938.17,40948081100,4.20410249999e+11,12.43,0.004248
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-15,2938.17,2921.45,2890.9,2960.23,2953.42,40037169500,4.11487142093e+11,15.25,0.00519
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-16,2953.42,2953.81,2943.91,3021.9,3021.52,45384272300,4.92716183751e+11,68.1,0.023058
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-17,3021.52,3031.95,2993.33,3076.6,3061.02,54250317900,5.80338604916e+11,39.5,0.013073
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-18,3061.02,3062.8,3030.32,3089.79,3057.52,43590495200,4.66524526293e+11,-3.5,-0.001143
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-19,3057.52,3053.08,3018.42,3117.53,3108.6,52107351100,5.15580288301e+11,51.08,0.016706
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-22,3108.6,3129.27,3090.51,3189.87,3127.45,67937191500,6.24481484209e+11,18.85,0.006064
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-23,3127.45,3085.08,3025.67,3136.84,3032.61,43776240000,4.19467701001e+11,-94.84,-0.030325
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-24,3032.61,3039.21,2934.91,3050.51,2972.53,37680524600,3.78726756676e+11,-60.08,-0.019811
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-25,2972.53,2992.46,2969.87,3073.35,3072.54,37694777600,3.79017700926e+11,100.01,0.033645
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-26,3072.54,3078.01,3064.18,3164.16,3157.6,46070093200,4.88915101899e+11,85.06,0.027684
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-29,3157.6,3212.56,3126.94,3223.86,3168.02,51011143900,5.55904355449e+11,10.42,0.0033
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-30,3168.02,3160.8,3130.35,3190.3,3165.82,39772532000,4.37263253561e+11,-2.2,-0.000694
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2014-12-31,3165.82,3172.6,3157.26,3239.36,3234.68,40599852100,4.32319844015e+11,68.86,0.021751
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-05,3234.68,3258.63,3253.88,3369.28,3350.52,53135239100,5.49760106398e+11,115.84,0.035812
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-06,3350.52,3330.8,3303.18,3394.22,3351.45,50166169500,5.32398463844e+11,0.93,0.000278
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-07,3351.45,3326.65,3312.21,3374.9,3373.95,39191888000,4.36416698934e+11,22.5,0.006714
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-08,3373.95,3371.96,3285.1,3381.57,3293.46,37113117000,3.99230297448e+11,-80.49,-0.023856
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-09,3293.46,3276.97,3267.51,3404.83,3285.41,41024087200,4.58648012598e+11,-8.05,-0.002444
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-12,3285.41,3258.21,3191.58,3275.19,3229.32,32206467900,3.66273059514e+11,-56.09,-0.017072
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-13,3229.32,3223.54,3214.41,3259.39,3235.3,23072575400,2.73588773806e+11,5.98,0.001852
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-14,3235.3,3242.34,3193.98,3268.48,3222.44,24019074700,2.67204528501e+11,-12.86,-0.003975
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-15,3222.44,3224.07,3207.545,3337.084,3336.455,28254624000,3.30610537916e+11,114.015,0.035382
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-16,3336.455,3343.603,3340.49,3400.318,3376.495,33987675300,3.92253901947e+11,40.04,0.012001
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-19,3376.495,3189.727,3095.066,3262.207,3116.351,40109878900,4.09885991967e+11,-260.144,-0.077046
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-20,3116.351,3114.56,3100.477,3190.245,3173.052,35708081100,4.16295210514e+11,56.701,0.018195
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-21,3173.052,3189.085,3178.343,3337.004,3323.611,41095602400,4.73758667167e+11,150.559,0.047449
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-22,3323.611,3327.319,3293.978,3352.384,3343.344,35338296100,4.07874066619e+11,19.733,0.005937
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-23,3343.344,3357.096,3328.293,3406.786,3351.764,36624924000,4.20979534063e+11,8.42,0.002518
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-26,3351.764,3347.257,3321.315,3384.798,3383.182,31754100700,3.58427470856e+11,31.418,0.009374
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-27,3383.182,3389.853,3290.219,3390.216,3352.96,37451755100,4.18298870196e+11,-30.222,-0.008933
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-28,3352.96,3325.722,3294.655,3354.802,3305.738,30192709500,3.41564300104e+11,-47.222,-0.014084
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-29,3305.738,3258.997,3234.241,3286.786,3262.305,27465861300,2.96424499722e+11,-43.433,-0.013139
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-01-30,3262.305,3273.747,3210.308,3288.503,3210.363,25831254800,2.84265652114e+11,-51.942,-0.015922
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-02-02,3210.363,3148.136,3122.572,3175.134,3128.3,25086162900,2.66849961763e+11,-82.063,-0.025562
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-02-03,3128.3,3156.086,3129.732,3207.935,3204.907,24819216400,2.83355954757e+11,76.607,0.024488
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-02-04,3204.907,3212.822,3171.144,3238.982,3174.126,24909808600,2.90155154574e+11,-30.781,-0.009604
000001.ZICN,000001,上海证券交易所,上证综指,XSHG,2015-02-05,3174.126,3251.212,3135.819,3251.212,3136.531,30613930500,3.48266954936e+11,-37.595,-0.011844
